CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
8031003702,Colorado,Denver County,1,4357,2699,0,83.0,1.9,0,0,0,0,1,0,12.0,98542.0,0,1,0,1,0,0,0,1,,1882.0,,,384.0,,1882.0,43.19,384.0,8.81,116.0,2.66,96.0,2.19,1591.0,36.52,103.0,2.36,40.0,0.91,2.0,0.05,16.0,0.36,130.0,2.99,194.0,4.46,163.0,6.06,56.0,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.0,436.0,295.0,3762.0,232.0,93.0,2.0,36.0,232.0,396.0,461.0,123.0
8031003703,Colorado,Denver County,1,2779,1583,0,0.0,0.0,0,0,0,0,0,0,11.1,138558.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.0,344.0,144.0,2323.0,187.0,67.0,2.0,28.0,172.0,288.0,170.0,101.0
8031003800,Colorado,Denver County,1,5589,3542,0,0.0,0.0,0,0,0,0,0,0,5.5,186538.0,0,1,0,1,0,0,0,0,,1922.0,,,227.0,,1922.0,34.38,227.0,4.06,120.0,2.15,309.0,5.53,1758.0,31.46,19.0,0.35,65.0,1.16,0.0,0.0,8.0,0.13,72.0,1.29,112.0,2.01,90.0,2.54,28.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.0,413.0,1339.0,5099.0,85.0,171.0,4.0,29.0,201.0,332.0,433.0,97.0
8031003901,Colorado,Denver County,1,4172,2126,0,0.0,0.0,0,0,0,0,0,0,3.1,161716.0,0,1,0,1,0,0,0,0,,1930.0,,,139.0,,1930.0,46.27,139.0,3.34,337.0,8.07,464.0,11.13,1835.0,43.97,15.0,0.35,35.0,0.83,0.0,0.0,6.0,0.14,40.0,0.97,64.0,1.53,25.0,1.17,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0,646.0,992.0,3900.0,49.0,99.0,2.0,14.0,108.0,179.0,65.0,0.0
8031003902,Colorado,Denver County,1,3892,1771,0,94.0,2.42,0,0,0,0,0,0,5.5,141587.0,0,1,0,1,0,0,0,0,,2351.0,,,149.0,,2351.0,60.39,149.0,3.83,530.0,13.61,184.0,4.74,2202.0,56.58,16.0,0.41,55.0,1.42,1.0,0.03,6.0,0.15,70.0,1.8,114.0,2.94,33.0,1.88,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.0,763.0,481.0,3595.0,43.0,109.0,1.0,11.0,133.0,238.0,90.0,0.0
8031004002,Colorado,Denver County,1,3133,1331,0,17.0,0.54,0,0,0,0,0,0,3.3,128393.0,0,1,0,1,0,0,0,0,,2044.0,,,191.0,,2044.0,65.24,191.0,6.09,467.0,14.9,464.0,14.8,1959.0,62.54,15.0,0.48,42.0,1.35,0.0,0.0,1.0,0.03,26.0,0.83,63.0,2.0,8.0,0.62,19.0,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,710.0,648.0,2967.0,28.0,72.0,0.0,2.0,64.0,140.0,17.0,30.0
8031004003,Colorado,Denver County,1,4121,1903,0,0.0,0.0,0,0,0,0,0,0,4.6,97778.0,0,1,0,1,0,0,0,0,,2110.0,,,268.0,,2110.0,51.19,268.0,6.49,375.0,9.1,223.0,5.41,1876.0,45.53,61.0,1.48,43.0,1.05,2.0,0.05,17.0,0.4,110.0,2.67,202.0,4.9,32.0,1.66,5.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.0,765.0,491.0,3636.0,112.0,81.0,3.0,29.0,260.0,425.0,196.0,10.0
8031004004,Colorado,Denver County,1,1808,812,0,0.0,0.0,0,0,0,0,0,0,7.6,114519.0,0,1,0,1,0,0,0,0,,1257.0,,,194.0,,1257.0,69.5,194.0,10.73,278.0,15.4,244.0,13.5,1131.0,62.55,38.0,2.11,24.0,1.35,1.0,0.04,6.0,0.31,57.0,3.14,86.0,4.75,12.0,1.43,18.0,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,388.0,382.0,1627.0,52.0,39.0,1.0,8.0,81.0,125.0,19.0,30.0
8031004005,Colorado,Denver County,1,3002,1701,0,27.0,0.9,0,1,0,1,1,1,21.4,105547.0,0,1,0,1,0,0,0,1,,1821.0,,,793.0,,1821.0,60.67,793.0,26.42,119.0,3.98,97.0,3.24,1527.0,50.86,51.0,1.7,128.0,4.26,4.0,0.13,2.0,0.08,109.0,3.64,119.0,3.98,159.0,9.37,42.0,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.0,234.0,376.0,2542.0,91.0,178.0,4.0,9.0,178.0,257.0,309.0,71.0
8031004006,Colorado,Denver County,1,4489,1962,0,157.0,3.5,0,0,0,0,0,0,15.4,189583.0,0,1,0,1,0,0,0,0,,3097.0,,,825.0,,3097.0,68.99,825.0,18.38,597.0,13.3,268.0,5.98,2751.0,61.28,40.0,0.88,207.0,4.61,1.0,0.02,3.0,0.07,96.0,2.13,139.0,3.09,86.0,4.39,16.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.0,901.0,485.0,4009.0,79.0,243.0,1.0,7.0,150.0,227.0,109.0,25.0
8031004101,Colorado,Denver County,1,3648,1366,0,113.0,3.1,1,1,1,1,1,1,22.9,47765.0,1,1,1,1,1,0,0,1,3608.0,3648.0,3608.0,1774.0,1799.0,1774.0,3648.0,100.0,1799.0,49.32,1066.0,29.22,374.0,10.25,1053.0,28.87,1765.0,48.38,55.0,1.51,0.0,0.0,70.0,1.92,705.0,19.33,1177.0,32.26,174.0,12.7,270.0,19.73,3608.0,98.91,1774.0,48.63,1058.0,29.0,368.0,10.08,1043.0,28.59,1753.0,48.05,55.0,1.51,0.0,0.0,69.0,1.88,689.0,18.88,1158.0,31.76,170.0,12.42,267.0,19.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266.0,1066.0,374.0,1053.0,1765.0,55.0,0.0,70.0,705.0,1177.0,270.0,394.0
8031004102,Colorado,Denver County,1,4173,1356,0,354.0,8.48,1,1,1,1,1,1,21.9,59375.0,1,1,1,1,1,0,0,1,697.0,3188.0,697.0,360.0,1538.0,360.0,3188.0,76.41,1538.0,36.86,851.0,20.4,408.0,9.77,847.0,20.3,1713.0,41.05,18.0,0.43,0.0,0.0,28.0,0.67,582.0,13.96,939.0,22.51,102.0,7.55,218.0,16.08,697.0,16.7,360.0,8.62,148.0,3.55,91.0,2.18,229.0,5.48,359.0,8.61,2.0,0.05,0.0,0.0,6.0,0.15,100.0,2.4,152.0,3.64,30.0,2.23,39.0,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.0,1132.0,520.0,1110.0,2287.0,23.0,0.0,38.0,715.0,1193.0,173.0,329.0
8031004103,Colorado,Denver County,1,5093,2087,0,0.0,0.0,0,0,0,0,0,0,3.4,122266.0,1,1,1,1,1,0,0,0,2954.0,5093.0,2954.0,540.0,646.0,540.0,5093.0,100.0,646.0,12.69,1171.0,22.99,698.0,13.71,2982.0,58.55,1647.0,32.34,49.0,0.96,2.0,0.04,21.0,0.41,392.0,7.7,520.0,10.21,22.0,1.08,86.0,4.1,2954.0,58.01,540.0,10.61,638.0,12.52,451.0,8.86,1369.0,26.88,1311.0,25.75,27.0,0.52,2.0,0.04,8.0,0.16,237.0,4.66,353.0,6.93,20.0,0.97,50.0,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.0,1171.0,698.0,2982.0,1647.0,49.0,2.0,21.0,392.0,520.0,23.0,90.0
8031004104,Colorado,Denver County,1,4289,1772,0,0.0,0.0,0,0,0,0,0,0,7.3,112600.0,0,1,0,1,0,0,0,0,,2520.0,,,232.0,,2520.0,58.74,232.0,5.41,530.0,12.36,402.0,9.37,1063.0,24.79,1151.0,26.84,26.0,0.6,0.0,0.0,18.0,0.41,262.0,6.1,333.0,7.77,46.0,2.59,41.0,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0,1008.0,606.0,1693.0,1943.0,48.0,0.0,39.0,566.0,790.0,74.0,73.0
8031004106,Colorado,Denver County,1,10138,2441,0,3193.0,31.5,0,0,0,0,0,0,4.0,166810.0,1,1,1,1,1,0,0,0,4009.0,7811.0,4009.0,345.0,673.0,345.0,7811.0,77.05,673.0,6.64,1678.0,16.55,136.0,1.34,6264.0,61.79,927.0,9.15,237.0,2.34,3.0,0.03,84.0,0.83,296.0,2.92,1367.0,13.48,32.0,1.31,65.0,2.67,4009.0,39.55,345.0,3.41,262.0,2.58,50.0,0.49,2940.0,29.0,835.0,8.24,68.0,0.67,0.0,0.0,71.0,0.7,95.0,0.93,1136.0,11.21,6.0,0.26,13.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.0,2458.0,195.0,8319.0,993.0,335.0,3.0,90.0,398.0,1484.0,74.0,151.0
8031004107,Colorado,Denver County,1,3810,1651,0,82.0,2.15,0,0,0,0,0,0,5.1,145320.0,0,1,0,1,0,0,0,0,,927.0,,,100.0,,927.0,24.33,100.0,2.64,288.0,7.55,32.0,0.83,711.0,18.67,127.0,3.34,29.0,0.77,5.0,0.13,2.0,0.05,52.0,1.36,78.0,2.06,14.0,0.86,11.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.0,1058.0,184.0,2902.0,439.0,190.0,7.0,15.0,257.0,328.0,167.0,128.0
8031004201,Colorado,Denver County,1,4481,1889,0,18.0,0.4,0,0,0,0,0,0,5.1,143261.0,0,1,0,1,0,0,0,0,,2216.0,,,212.0,,2216.0,49.46,212.0,4.73,642.0,14.33,234.0,5.22,1965.0,43.85,95.0,2.12,54.0,1.21,1.0,0.02,10.0,0.23,91.0,2.02,108.0,2.41,5.0,0.25,28.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.0,1106.0,444.0,3873.0,246.0,107.0,1.0,22.0,232.0,338.0,105.0,66.0
8031004202,Colorado,Denver County,1,4109,1560,0,555.0,13.51,0,0,0,0,0,0,6.0,135500.0,0,1,0,1,0,0,0,0,,2419.0,,,504.0,,2419.0,58.88,504.0,12.28,369.0,8.99,220.0,5.36,1742.0,42.38,363.0,8.84,61.0,1.49,3.0,0.07,32.0,0.78,218.0,5.32,317.0,7.72,9.0,0.58,54.0,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.0,745.0,443.0,3208.0,465.0,106.0,4.0,41.0,285.0,424.0,18.0,106.0
8031004301,Colorado,Denver County,1,4469,2697,0,46.0,1.03,0,0,0,0,0,0,15.6,84306.0,0,0,0,0,0,0,0,0,,353.0,,,110.0,,353.0,7.9,110.0,2.45,24.0,0.54,74.0,1.66,285.0,6.39,19.0,0.42,34.0,0.77,0.0,0.0,3.0,0.06,12.0,0.27,28.0,0.63,45.0,1.65,16.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.0,531.0,397.0,3400.0,373.0,284.0,2.0,34.0,376.0,562.0,487.0,193.0
8031004302,Colorado,Denver County,1,2467,1187,0,25.0,1.01,0,0,0,0,0,0,5.9,125417.0,0,0,0,0,0,0,0,0,,493.0,,,76.0,,493.0,19.97,76.0,3.08,86.0,3.5,27.0,1.09,383.0,15.52,58.0,2.34,13.0,0.52,0.0,0.0,5.0,0.21,34.0,1.37,56.0,2.26,30.0,2.53,4.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,456.0,230.0,2150.0,105.0,57.0,3.0,15.0,137.0,211.0,94.0,18.0
8031004303,Colorado,Denver County,1,4067,1563,0,0.0,0.0,0,0,0,0,0,0,6.1,250001.0,0,1,0,1,0,0,0,0,,949.0,,,74.0,,949.0,23.33,74.0,1.82,281.0,6.91,132.0,3.24,886.0,21.78,9.0,0.22,26.0,0.63,0.0,0.0,1.0,0.03,27.0,0.68,23.0,0.56,1.0,0.08,2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,1115.0,621.0,3823.0,44.0,87.0,0.0,9.0,104.0,164.0,8.0,7.0
8031004304,Colorado,Denver County,1,5456,2706,0,2.0,0.04,0,0,0,0,0,0,4.2,131818.0,0,1,0,1,0,0,0,0,,1554.0,,,276.0,,1554.0,28.48,276.0,5.07,325.0,5.96,203.0,3.71,1298.0,23.79,151.0,2.77,27.0,0.49,2.0,0.04,12.0,0.22,63.0,1.16,103.0,1.89,8.0,0.31,14.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.0,983.0,539.0,4538.0,499.0,107.0,5.0,30.0,277.0,461.0,24.0,56.0
8031004306,Colorado,Denver County,1,4807,2118,0,135.0,2.81,0,0,0,0,0,0,6.6,144896.0,0,1,0,1,0,0,0,0,,1060.0,,,187.0,,1060.0,22.05,187.0,3.88,232.0,4.83,238.0,4.96,812.0,16.88,138.0,2.88,42.0,0.88,1.0,0.01,7.0,0.14,60.0,1.25,107.0,2.23,23.0,1.1,9.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0,1088.0,929.0,4007.0,400.0,161.0,4.0,24.0,211.0,353.0,65.0,44.0
8031004403,Colorado,Denver County,1,4213,1869,0,0.0,0.0,1,1,1,1,1,1,11.9,63750.0,1,1,1,1,1,0,0,1,671.0,4213.0,671.0,244.0,1386.0,244.0,4213.0,100.0,1386.0,32.9,912.0,21.65,313.0,7.43,2271.0,53.9,869.0,20.63,95.0,2.25,4.0,0.09,69.0,1.64,905.0,21.48,1363.0,32.35,142.0,7.57,121.0,6.48,671.0,15.94,244.0,5.78,156.0,3.7,51.0,1.22,375.0,8.91,142.0,3.38,12.0,0.28,0.0,0.0,11.0,0.27,131.0,3.11,211.0,5.02,32.0,1.74,19.0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.0,912.0,313.0,2271.0,869.0,95.0,4.0,69.0,905.0,1363.0,149.0,127.0
8031004404,Colorado,Denver County,1,5978,2404,0,0.0,0.0,1,1,1,1,1,1,28.0,42778.0,1,1,1,1,1,0,0,1,1617.0,5978.0,1617.0,1029.0,3700.0,1029.0,5978.0,100.0,3700.0,61.9,1683.0,28.15,246.0,4.12,2156.0,36.07,1663.0,27.82,1066.0,17.83,6.0,0.1,72.0,1.2,1015.0,16.98,1461.0,24.44,356.0,14.81,749.0,31.15,1617.0,27.04,1029.0,17.21,409.0,6.85,63.0,1.05,794.0,13.29,498.0,8.33,39.0,0.66,1.0,0.02,25.0,0.42,259.0,4.34,410.0,6.85,88.0,3.66,230.0,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3721.0,1683.0,246.0,2156.0,1663.0,1066.0,6.0,72.0,1015.0,1461.0,365.0,767.0
8031004405,Colorado,Denver County,1,7316,3487,0,23.0,0.31,0,0,0,0,1,0,8.3,148287.0,0,1,0,1,0,0,0,1,255.0,5003.0,255.0,41.0,928.0,41.0,5003.0,68.39,928.0,12.68,1271.0,17.37,277.0,3.78,3811.0,52.09,612.0,8.36,196.0,2.68,2.0,0.03,35.0,0.48,347.0,4.75,552.0,7.55,189.0,5.42,102.0,2.91,255.0,3.48,41.0,0.57,57.0,0.79,12.0,0.16,204.0,2.79,18.0,0.24,21.0,0.29,0.0,0.0,1.0,0.01,11.0,0.15,20.0,0.27,5.0,0.14,5.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.0,1812.0,624.0,5721.0,810.0,255.0,4.0,51.0,475.0,766.0,479.0,174.0
8031004503,Colorado,Denver County,1,3974,1154,0,0.0,0.0,0,1,0,1,1,1,23.9,38750.0,0,1,0,1,0,0,0,1,,3642.0,,,2278.0,,3642.0,91.65,2278.0,57.33,1364.0,34.32,244.0,6.13,1976.0,49.73,77.0,1.95,81.0,2.04,7.0,0.16,112.0,2.82,1389.0,34.94,2999.0,75.46,112.0,9.7,190.0,16.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2674.0,1471.0,267.0,2152.0,86.0,99.0,7.0,118.0,1512.0,3242.0,133.0,240.0
8031004504,Colorado,Denver County,1,3705,1037,0,0.0,0.0,0,1,0,0,0,1,26.5,45000.0,0,1,0,1,0,0,0,0,,2506.0,,,1473.0,,2506.0,67.63,1473.0,39.76,893.0,24.1,201.0,5.42,1162.0,31.37,36.0,0.97,55.0,1.47,0.0,0.0,73.0,1.97,1180.0,31.85,2064.0,55.7,28.0,2.67,120.0,11.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702.0,1329.0,295.0,1801.0,71.0,71.0,0.0,108.0,1654.0,3034.0,55.0,206.0
8031004505,Colorado,Denver County,1,4357,1168,0,26.0,0.6,0,1,0,0,0,1,28.5,32109.0,0,1,0,1,0,0,0,0,,1457.0,,,970.0,,1457.0,33.43,970.0,22.27,522.0,11.99,104.0,2.38,721.0,16.55,30.0,0.69,20.0,0.46,0.0,0.0,28.0,0.65,657.0,15.08,1230.0,28.22,38.0,3.28,85.0,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3175.0,1621.0,236.0,2113.0,87.0,129.0,0.0,92.0,1936.0,3694.0,76.0,266.0
8031004506,Colorado,Denver County,1,3450,981,0,0.0,0.0,0,1,0,0,0,1,37.4,32500.0,0,1,0,1,0,0,0,0,,911.0,,,600.0,,911.0,26.42,600.0,17.4,322.0,9.33,54.0,1.58,502.0,14.54,9.0,0.27,23.0,0.68,0.0,0.0,33.0,0.96,344.0,9.96,780.0,22.62,10.0,0.98,61.0,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.0,1257.0,261.0,1611.0,127.0,411.0,0.0,119.0,1182.0,2522.0,111.0,273.0
8031004601,Colorado,Denver County,1,5415,1823,0,0.0,0.0,0,1,0,0,0,1,9.6,60445.0,0,1,0,1,0,0,0,0,,695.0,,,236.0,,695.0,12.83,236.0,4.35,209.0,3.86,91.0,1.69,446.0,8.23,10.0,0.18,23.0,0.42,0.0,0.0,20.0,0.38,196.0,3.62,428.0,7.9,20.0,1.07,26.0,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.0,1524.0,636.0,3630.0,70.0,150.0,10.0,161.0,1394.0,3367.0,160.0,227.0
8031004602,Colorado,Denver County,1,7037,2150,0,159.0,2.26,0,0,0,0,0,1,18.1,54966.0,0,0,0,0,0,0,0,0,,495.0,,,301.0,,495.0,7.04,301.0,4.28,171.0,2.42,41.0,0.59,304.0,4.33,3.0,0.04,10.0,0.14,1.0,0.01,14.0,0.2,163.0,2.32,333.0,4.73,11.0,0.53,18.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3011.0,2161.0,586.0,4066.0,161.0,322.0,9.0,123.0,2356.0,5204.0,286.0,267.0
8031004603,Colorado,Denver County,1,5327,1861,0,10.0,0.19,0,1,0,0,0,1,14.5,61029.0,0,1,0,1,0,0,0,0,,2686.0,,,786.0,,2686.0,50.43,786.0,14.75,738.0,13.85,271.0,5.08,1853.0,34.79,21.0,0.39,138.0,2.6,3.0,0.06,75.0,1.41,595.0,11.18,1486.0,27.89,56.0,2.99,105.0,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2223.0,1486.0,511.0,3595.0,45.0,173.0,3.0,145.0,1366.0,3108.0,133.0,238.0
8031004700,Colorado,Denver County,1,6198,2129,0,9.0,0.15,1,1,1,1,1,1,15.2,62479.0,1,1,1,1,1,0,0,1,1026.0,6198.0,1026.0,165.0,1958.0,165.0,6198.0,100.0,1958.0,31.59,1676.0,27.04,740.0,11.94,4041.0,65.2,78.0,1.26,263.0,4.24,14.0,0.23,114.0,1.84,1688.0,27.23,3590.0,57.92,132.0,6.22,135.0,6.34,1026.0,16.55,165.0,2.66,253.0,4.08,160.0,2.58,743.0,11.99,12.0,0.19,28.0,0.45,1.0,0.02,15.0,0.25,226.0,3.65,473.0,7.64,5.0,0.21,23.0,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2747.0,1676.0,740.0,4041.0,78.0,263.0,14.0,114.0,1688.0,3590.0,158.0,147.0
8031004801,Colorado,Denver County,1,2858,1043,0,0.0,0.0,0,0,0,0,0,0,5.2,83017.0,0,1,0,1,0,0,0,0,,1973.0,,,235.0,,1973.0,69.04,235.0,8.24,453.0,15.86,364.0,12.75,1473.0,51.52,36.0,1.25,58.0,2.01,0.0,0.0,25.0,0.87,382.0,13.38,794.0,27.78,43.0,4.14,75.0,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.0,661.0,515.0,2111.0,46.0,100.0,8.0,29.0,564.0,1206.0,91.0,117.0
8031005001,Colorado,Denver County,1,2586,1026,0,150.0,5.8,0,1,0,0,0,1,7.2,69295.0,0,1,0,1,0,0,0,0,,832.0,,,151.0,,832.0,32.16,151.0,5.83,186.0,7.19,115.0,4.46,633.0,24.46,106.0,4.1,23.0,0.9,0.0,0.0,3.0,0.13,66.0,2.57,80.0,3.1,3.0,0.28,27.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0,558.0,428.0,1770.0,433.0,97.0,9.0,18.0,259.0,335.0,52.0,85.0
8031005002,Colorado,Denver County,1,6612,3281,0,10.0,0.15,0,1,0,1,1,1,20.2,55859.0,0,1,0,1,0,0,0,1,,2214.0,,,932.0,,2214.0,33.48,932.0,14.1,441.0,6.67,282.0,4.26,1419.0,21.46,365.0,5.52,220.0,3.32,2.0,0.03,14.0,0.21,195.0,2.94,289.0,4.37,135.0,4.1,211.0,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3674.0,1271.0,1008.0,4117.0,1249.0,538.0,6.0,43.0,659.0,941.0,570.0,709.0
8031005102,Colorado,Denver County,1,3368,1545,0,0.0,0.0,0,0,0,0,0,0,9.1,92143.0,0,1,0,1,0,0,0,0,,3310.0,,,729.0,,3310.0,98.29,729.0,21.66,636.0,18.89,459.0,13.62,2733.0,81.16,168.0,5.0,85.0,2.52,1.0,0.03,27.0,0.79,296.0,8.8,477.0,14.16,43.0,2.77,65.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.0,647.0,465.0,2779.0,172.0,86.0,1.0,27.0,303.0,487.0,46.0,65.0
